70,75,83
70,75,83
70,75,82
70,75,82
69,74,82
69,74,82
69,74,82
69,74,81
68,74,81
68,73,81
68,73,81
68,73,81
67,73,80
67,72,80
67,72,80
67,72,80
67,71,79
66,71,79
66,71,79
66,71,78
66,70,78
66,70,78
65,70,78
65,69,77
65,69,77
65,68,77
64,68,76
64,68,76
64,68,76
64,67,75
63,67,75
63,67,75
63,66,74
62,66,74
62,66,73
62,66,73
61,65,73
61,65,72
61,65,72
61,64,71
61,65,72
61,65,72
62,65,73
62,65,73
62,66,73
62,66,74
63,66,74
63,67,74
63,67,75
64,67,75
64,67,76
64,68,76
65,68,76
65,68,77
65,69,77
65,69,77
66,70,78
66,70,78
66,70,78
66,71,79
66,71,79
67,71,79
67,71,79
67,72,80
67,72,80
68,72,80
68,73,80
68,73,81
68,73,81
69,73,81
69,74,81
69,74,82
69,74,82
70,74,82
70,75,82
70,75,82
70,75,83
70,75,83
71,75,83
71,76,83
71,76,83
71,76,83
71,76,84
72,76,84
72,76,84
72,76,84
72,77,84
72,77,84
72,77,84
72,77,85
73,77,85
73,77,85
73,77,85
73,77,85
73,77,85
73,78,85
73,78,85
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,78,86
73,77,85
73,77,85
73,77,85
73,77,85
73,77,85
73,77,85
72,77,85
72,77,85
72,77,84
72,77,84
72,77,84
72,76,84
72,76,84
72,76,84
71,76,84
71,76,83
71,76,83
71,75,83
71,75,83
70,75,83
70,75,83
70,75,82
70,75,82
70,74,82
69,74,82
69,74,82
69,74,81
68,73,81
68,73,81
68,73,81
68,72,80
67,72,80
67,72,80
67,72,80
67,71,79
67,71,79
66,71,79
66,70,78
66,70,78
66,70,78
65,69,77
65,69,77
65,69,77
65,68,76
64,68,76
64,68,76
64,67,75
63,67,75
63,67,75
63,66,74
63,66,74
62,66,74
62,66,73
62,65,73
61,65,72
61,65,72
64,67,73
65,67,74
65,67,74
65,68,74
66,68,75
66,69,75
66,69,76
66,69,76
67,70,76
67,70,77
67,71,77
68,71,77
68,71,78
68,72,78
69,72,78
69,72,79
69,73,79
70,73,79
70,73,80
70,74,80
71,74,80
71,74,80
71,75,81
72,75,81
72,75,81
72,75,81
72,76,82
73,76,82
73,76,82
73,76,82
73,77,83
74,77,83
74,77,83
74,77,83
74,77,84
75,78,84
75,78,84
75,78,84
75,78,84
75,79,85
76,79,85
76,79,85
76,79,85
76,79,86
76,79,86
76,79,86
76,80,86
77,80,86
77,80,86
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,81,87
78,81,87
78,81,87
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,87
78,81,87
77,81,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,87
77,80,86
77,80,86
77,80,86
76,79,86
76,79,86
76,79,86
76,79,86
76,79,85
76,79,85
75,79,85
75,78,85
75,78,84
75,78,84
75,78,84
75,78,84
74,77,83
74,77,83
74,77,83
74,77,83
73,77,83
73,76,82
73,76,82
73,76,82
72,76,82
72,75,81
72,75,81
71,75,81
71,74,81
71,74,80
70,74,80
70,73,80
70,73,79
69,73,79
69,73,79
69,72,79
68,72,78
68,71,78
68,71,78
67,71,77
67,70,77
67,70,76
67,70,76
66,69,76
66,69,75
66,68,75
65,68,75
65,68,74
65,67,74
65,67,73
65,67,74
65,68,74
66,68,74
66,69,75
66,69,75
67,69,76
67,70,76
67,70,76
67,70,77
68,71,77
68,71,77
68,72,78
69,72,78
69,72,78
70,73,79
70,73,79
70,73,79
71,74,80
71,74,80
71,74,80
72,75,81
72,75,81
72,75,81
73,75,81
73,76,82
73,76,82
73,76,82
74,77,82
74,77,83
74,77,83
74,77,83
75,78,83
75,78,84
75,78,84
75,78,84
76,78,84
76,79,85
76,79,85
76,79,85
76,79,85
77,79,86
77,80,86
77,80,86
77,80,86
77,80,86
77,80,87
77,80,87
78,80,87
78,80,87
78,81,87
78,81,87
78,81,87
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
79,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,88
78,81,87
78,81,87
78,81,87
78,80,87
78,80,87
77,80,87
77,80,86
77,80,86
77,80,86
77,80,86
77,79,86
76,79,85
76,79,85
76,79,85
76,79,85
76,79,84
75,78,84
75,78,84
75,78,84
75,78,83
75,77,83
74,77,83
74,77,83
74,77,83
74,76,82
73,76,82
73,76,82
73,76,82
72,75,81
72,75,81
72,75,81
71,74,80
71,74,80
71,74,80
70,73,80
70,73,79
70,73,79
69,72,79
69,72,78
69,72,78
68,71,78
68,71,77
68,71,77
67,70,77
67,70,76
67,69,76
66,69,75
66,69,75
66,68,75
66,68,74
65,67,74
65,68,74
66,68,74
66,68,75
66,69,76
67,70,77
67,71,77
67,71,77
67,70,77
68,71,77
68,71,77
69,72,78
69,72,78
69,72,79
70,73,79
70,73,79
70,73,79
71,75,81
71,75,81
71,75,82
72,76,82
72,75,81
72,75,81
73,76,82
73,76,82
73,77,83
74,77,83
74,78,84
74,78,84
74,78,84
75,78,85
75,79,85
75,79,84
75,78,84
76,78,84
76,79,85
76,80,86
76,80,87
76,80,87
77,80,87
77,81,87
77,81,88
77,81,88
77,81,88
77,81,88
78,80,87
78,81,89
78,82,88
78,81,87
78,81,88
78,82,89
78,81,88
78,81,88
79,81,88
79,82,89
79,82,90
79,82,90
79,83,90
79,83,90
79,82,89
79,82,89
79,82,89
79,82,90
79,83,90
79,82,89
79,82,89
79,82,90
79,83,90
79,82,89
79,82,89
79,82,89
79,82,89
79,82,88
79,82,88
79,81,88
79,81,88
79,81,88
79,81,88
78,81,88
78,81,88
78,81,88
78,82,89
78,82,89
78,82,89
78,81,88
78,81,88
77,81,88
77,80,86
77,80,86
77,80,86
77,80,86
77,79,86
76,79,85
76,79,85
76,79,85
76,79,84
75,78,84
75,79,85
75,79,85
75,79,85
75,78,84
74,78,84
74,77,83
74,77,82
73,76,82
73,76,82
73,76,82
73,76,82
72,76,82
72,76,82
72,76,82
71,75,81
71,74,80
71,74,80
70,73,79
70,73,79
69,74,80
69,73,79
69,72,78
68,71,78
68,71,77
68,71,77
67,70,77
67,70,76
67,69,76
66,69,75
66,69,75
66,69,75
66,68,74
66,69,76
66,70,76
66,70,76
67,70,77
67,71,77
67,71,78
67,72,78
68,72,78
68,72,79
69,73,79
69,73,79
69,73,80
70,74,80
70,74,80
70,75,81
71,75,81
71,75,81
72,76,82
72,76,82
72,76,82
72,76,82
73,77,83
73,77,83
73,77,83
74,78,84
74,78,84
74,78,84
75,78,85
75,79,85
75,79,85
75,79,86
76,79,86
76,80,86
76,80,86
76,80,87
76,80,87
77,80,87
77,81,88
77,81,88
77,81,88
77,81,88
78,81,88
78,81,89
78,82,89
78,82,89
78,82,89
78,82,89
78,82,89
79,82,90
79,82,90
79,82,90
79,83,90
79,83,90
79,83,90
79,83,90
79,83,90
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,90
79,82,89
79,82,89
79,82,90
79,83,90
79,83,90
79,83,90
79,83,90
79,83,90
79,82,89
79,81,88
79,81,89
78,82,90
78,82,89
78,82,89
78,82,89
78,82,89
78,82,89
78,81,88
77,81,88
77,81,88
77,81,88
77,80,86
77,80,86
77,80,87
76,80,87
76,80,87
76,80,86
76,79,86
75,79,86
75,79,85
75,79,85
75,79,85
74,78,84
74,78,84
74,78,84
74,77,83
73,77,83
73,77,83
73,77,83
72,76,82
72,76,82
72,76,82
71,75,81
71,75,81
71,75,81
70,74,80
70,74,80
70,74,80
69,73,79
69,73,79
68,73,79
68,72,78
68,72,78
67,71,78
67,70,76
67,69,76
66,70,76
66,70,76
66,68,75
66,70,76
66,70,76
67,71,77
67,71,77
67,71,78
67,72,79
68,72,79
68,72,79
69,73,80
69,73,80
69,74,81
70,74,81
70,74,81
70,75,82
71,75,82
71,75,82
72,76,82
72,76,83
72,76,83
73,77,83
73,77,84
73,77,84
74,78,83
74,78,84
74,78,84
74,78,85
75,79,86
75,79,86
75,79,86
75,79,87
76,80,87
76,80,87
76,80,88
76,80,88
77,80,88
77,81,89
77,81,89
77,81,89
77,81,89
78,81,90
78,82,90
78,82,90
78,82,89
78,82,89
78,82,90
79,83,90
79,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,92
79,83,92
79,83,92
80,83,92
80,83,92
80,84,92
80,84,92
80,84,92
80,83,92
80,83,92
80,83,92
80,83,92
80,84,92
80,84,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
80,83,92
79,83,91
79,83,91
79,83,91
79,83,90
79,83,90
79,83,90
79,83,90
79,82,90
78,82,91
78,82,90
78,82,90
78,82,90
78,82,90
78,81,90
78,81,89
77,81,89
77,81,89
77,81,89
77,81,88
77,80,88
76,80,88
76,80,88
76,80,87
76,80,87
75,79,87
75,79,86
75,79,86
75,79,86
74,78,85
74,78,85
74,78,84
73,77,84
73,77,84
73,77,84
72,76,83
72,76,83
72,76,82
71,76,82
71,75,81
71,75,81
70,75,81
70,74,81
70,74,81
69,73,80
69,73,80
68,73,79
68,72,79
68,72,78
67,71,77
67,71,77
67,71,77
66,70,77
66,70,75
66,70,76
67,71,77
67,71,77
67,71,78
67,72,78
68,72,79
68,73,80
69,73,80
69,73,81
69,74,81
70,74,81
70,74,82
71,75,82
71,75,82
71,75,83
72,76,83
72,76,83
72,77,84
73,77,84
73,77,84
73,77,85
74,78,84
74,78,84
74,78,84
75,79,85
75,79,86
75,79,87
75,79,87
76,80,88
76,80,88
76,80,88
76,80,88
77,80,89
77,81,89
77,81,89
77,81,90
77,81,90
78,81,90
78,82,90
78,82,90
78,82,91
78,82,90
79,83,90
79,83,90
79,83,90
79,83,90
79,83,92
79,83,92
79,83,92
79,83,92
80,83,92
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,92
80,84,92
80,84,92
80,84,91
80,83,91
79,83,91
79,83,91
79,83,90
79,83,90
79,83,92
79,83,91
79,82,91
78,82,91
78,82,91
78,82,91
78,82,90
78,82,90
78,82,90
77,81,90
77,81,89
77,81,89
77,81,89
76,80,89
76,80,88
76,80,88
76,80,88
75,80,87
75,79,87
75,79,87
75,79,86
74,78,86
74,78,86
74,78,85
73,78,85
73,77,84
73,77,84
72,77,84
72,76,83
72,76,83
71,76,82
71,75,81
71,75,81
70,74,82
70,74,81
70,74,81
69,73,81
69,73,79
68,73,79
68,72,79
68,72,78
67,72,78
67,71,77
67,71,77
66,70,76
66,71,77
67,71,78
67,71,78
67,72,78
68,72,79
68,73,80
69,73,80
69,73,81
69,74,81
70,74,81
70,74,82
71,75,82
71,75,82
71,76,83
72,76,83
72,76,83
72,77,84
73,77,84
73,77,84
73,78,85
74,78,85
74,78,84
74,79,84
75,79,85
75,79,85
75,79,86
76,80,87
76,80,88
76,80,88
76,80,88
77,80,89
77,81,89
77,81,89
77,81,89
77,81,90
78,81,90
78,82,90
78,82,91
78,82,91
78,82,91
79,83,91
79,83,91
79,83,90
79,83,90
79,83,91
79,83,91
80,83,92
80,84,93
80,83,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,84,94
80,85,94
80,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
80,85,94
80,85,94
80,85,94
80,84,93
80,84,93
80,84,92
80,84,92
80,84,92
80,84,91
80,84,91
80,83,91
80,83,91
79,83,91
79,83,92
79,83,92
79,83,92
79,83,92
79,82,91
79,82,91
78,82,91
78,82,91
78,82,90
78,82,90
78,82,90
77,81,90
77,81,89
77,81,89
77,80,89
76,80,88
76,80,88
76,80,88
76,80,88
75,79,87
75,79,87
75,79,86
74,78,86
74,78,86
74,78,85
74,78,85
73,77,84
73,77,84
73,77,83
72,76,83
72,76,82
71,76,82
71,75,82
71,75,82
70,74,82
70,74,81
70,74,81
69,74,80
69,73,79
68,73,79
68,72,79
68,72,78
67,72,78
67,71,77
67,71,77
67,71,77
67,71,78
67,72,78
68,72,78
68,73,79
69,73,80
69,73,81
69,74,81
70,74,81
70,74,82
71,75,82
71,75,82
71,76,83
72,76,83
72,76,83
72,77,84
73,77,84
73,77,84
73,78,85
74,78,85
74,78,86
74,79,85
75,79,85
75,79,85
75,79,86
76,80,87
76,80,88
76,80,88
76,80,88
77,81,89
77,81,89
77,81,89
77,81,90
78,82,90
78,82,90
78,82,91
78,82,91
78,82,91
79,82,91
79,83,91
79,83,92
79,83,91
79,83,91
80,83,91
80,84,92
80,84,91
80,84,93
80,84,93
80,84,93
80,84,93
80,84,93
80,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,94
81,85,93
81,85,92
81,85,92
80,85,92
80,85,92
80,84,92
80,84,92
80,84,92
80,84,91
80,84,93
80,83,92
79,83,92
79,83,92
79,83,92
79,83,92
79,83,91
79,83,91
78,82,91
78,82,91
78,82,90
78,82,90
78,81,90
77,81,90
77,81,89
77,81,89
77,81,89
76,80,88
76,80,88
76,80,88
75,80,87
75,79,87
75,79,87
75,79,86
74,79,86
74,78,85
74,78,85
73,77,84
73,77,84
73,77,83
72,76,82
72,76,82
71,76,82
71,75,82
71,75,82
70,75,82
70,74,81
70,74,80
69,74,80
69,73,80
68,73,79
68,72,78
67,72,78
67,72,78
67,71,77
67,71,78
67,72,78
68,72,78
68,73,79
69,73,79
69,73,80
69,74,80
70,74,81
70,75,81
71,75,81
71,75,82
71,76,82
72,76,82
72,76,83
72,77,83
73,77,83
73,77,84
74,78,84
74,78,84
74,78,85
75,79,85
75,79,86
75,79,86
75,80,86
76,80,86
76,80,87
76,80,87
77,81,88
77,81,87
77,81,87
77,81,88
78,82,89
78,82,89
78,82,90
78,82,91
78,82,91
79,82,91
79,83,91
79,83,91
79,83,91
79,83,91
80,84,91
80,84,91
80,84,91
80,84,92
80,84,92
80,84,92
80,85,93
81,85,93
81,85,93
81,85,92
81,85,93
81,85,93
81,85,93
81,85,94
81,85,94
81,85,95
81,86,95
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,93
81,86,93
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,94
81,86,93
81,85,93
81,85,93
81,85,93
81,85,92
81,85,91
81,85,92
80,85,93
80,84,92
80,84,92
80,84,92
80,84,92
80,84,92
80,83,91
79,83,91
79,83,91
79,83,91
79,83,91
79,83,90
78,82,90
78,82,90
78,82,89
78,82,89
77,81,89
77,81,89
77,81,88
77,81,88
76,81,88
76,80,87
76,80,87
76,80,86
75,79,86
75,79,86
75,79,85
74,79,84
74,78,84
74,78,84
73,78,84
73,77,83
73,77,83
72,77,82
72,76,82
72,76,82
71,75,82
71,75,81
70,75,81
70,74,80
70,74,80
69,74,80
69,73,78
68,73,79
68,72,78
67,72,78
67,71,78
67,72,78
68,72,78
68,73,79
68,73,79
69,73,79
69,74,80
70,74,80
70,75,80
71,75,81
71,75,81
71,76,82
72,76,82
72,76,82
72,77,82
73,77,83
73,77,83
74,78,83
74,78,84
74,78,84
75,79,85
75,79,85
75,79,86
75,80,86
76,80,86
76,80,87
76,80,87
77,81,87
77,81,88
77,81,88
77,81,88
78,82,88
78,82,89
78,82,89
78,82,90
79,83,91
79,83,91
79,83,92
79,83,91
79,83,91
80,84,91
80,84,91
80,84,92
80,84,93
80,84,92
80,85,92
81,85,92
81,85,92
81,85,93
81,85,93
81,85,93
81,86,92
81,86,93
81,86,93
81,86,93
82,86,95
82,86,95
82,86,95
82,86,95
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,86,94
81,86,93
81,86,93
81,86,93
81,86,93
81,85,93
81,85,92
81,85,93
81,85,93
81,85,92
81,85,92
80,85,92
80,84,92
80,84,92
80,84,91
80,84,91
80,83,91
79,83,91
79,83,90
79,83,90
79,83,90
78,83,90
78,82,89
78,82,89
78,82,89
78,82,88
77,81,88
77,81,88
77,81,87
76,81,87
76,80,87
76,80,86
76,80,86
75,79,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,83
73,77,83
73,77,83
72,77,82
72,76,82
71,76,82
71,75,81
71,75,81
70,75,80
70,74,80
69,74,80
69,73,79
69,73,79
68,73,79
68,72,78
67,72,78
68,72,79
68,72,79
68,73,79
69,73,79
69,74,80
70,74,80
70,74,80
70,75,81
71,75,81
71,76,81
72,76,82
72,76,82
72,77,82
73,77,83
73,77,83
74,78,84
74,78,84
74,78,84
75,79,85
75,79,85
75,79,86
76,80,86
76,80,86
76,80,87
76,81,87
77,81,87
77,81,88
77,81,88
78,82,88
78,82,89
78,82,89
78,82,89
79,83,90
79,83,91
79,83,92
79,83,92
79,83,92
80,84,92
80,84,91
80,84,91
80,84,92
80,85,92
81,85,93
81,85,92
81,85,93
81,85,93
81,85,93
81,86,93
81,86,93
81,86,94
82,86,94
82,86,94
82,86,94
82,86,94
82,87,95
82,86,95
82,86,96
82,87,96
82,87,95
82,87,94
82,87,94
82,87,94
82,87,94
82,87,95
82,87,95
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,86,94
82,86,94
82,86,94
82,86,94
81,86,93
81,86,93
81,86,93
81,86,93
81,85,93
81,85,93
81,85,92
81,85,92
80,85,92
80,84,92
80,84,92
80,84,91
80,84,91
80,83,92
79,83,91
79,83,90
79,83,90
79,83,90
78,82,90
78,82,89
78,82,89
78,82,89
77,81,88
77,81,88
77,81,88
77,81,87
76,80,87
76,80,86
76,80,86
75,79,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,83
73,77,83
73,77,83
72,77,82
72,76,82
71,76,82
71,75,81
71,75,80
70,75,81
70,74,80
69,74,80
69,73,79
69,73,79
68,73,79
68,72,78
68,72,79
68,73,79
69,73,79
69,74,80
70,74,80
70,74,80
70,75,81
71,75,82
71,76,81
72,76,82
72,76,82
72,77,82
73,77,83
73,77,83
74,78,84
74,78,85
74,78,84
75,79,85
75,79,85
75,79,86
76,80,86
76,80,86
76,80,87
77,81,87
77,81,88
77,81,88
77,81,88
78,82,88
78,82,89
78,82,89
78,82,90
79,83,90
79,83,90
79,83,91
79,83,92
80,83,92
80,84,93
80,84,92
80,84,92
80,84,92
80,85,93
81,85,92
81,85,93
81,85,93
81,86,93
81,86,93
81,86,93
82,86,94
82,86,94
82,86,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,96
82,87,96
82,87,96
82,87,96
82,87,95
83,87,95
83,87,95
83,88,95
83,87,95
83,88,95
83,87,95
83,87,95
83,88,95
83,87,95
83,87,95
82,87,95
82,87,95
82,87,95
82,87,95
82,87,94
82,87,95
82,87,95
82,87,94
82,87,94
82,86,94
82,86,94
82,86,94
82,86,93
81,86,93
81,86,93
81,85,93
81,85,93
81,85,93
81,85,92
80,85,92
80,84,93
80,84,92
80,84,92
80,84,91
79,83,91
79,83,91
79,83,90
79,83,90
79,83,90
78,82,90
78,82,90
78,82,89
78,82,89
77,81,88
77,81,88
77,81,88
76,80,88
76,80,87
76,80,86
75,80,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,84
73,77,84
73,77,83
72,76,82
72,76,82
71,76,82
71,75,81
71,75,81
70,75,81
70,74,80
69,74,80
69,73,79
68,73,79
68,72,79
68,73,79
69,73,79
69,73,80
70,74,80
70,74,81
70,75,81
71,75,81
71,75,82
72,76,81
72,76,82
72,77,82
73,77,83
73,77,83
74,78,84
74,78,84
74,78,85
75,79,85
75,79,84
75,79,86
76,80,86
76,80,86
76,80,86
77,81,87
77,81,88
77,81,88
77,82,88
78,82,88
78,82,89
78,82,89
79,83,89
79,83,90
79,83,90
79,83,91
80,83,92
80,84,92
80,84,92
80,84,92
80,84,92
81,85,92
81,85,93
81,85,93
81,85,93
81,86,93
81,86,93
82,86,94
82,86,94
82,86,94
82,87,94
82,87,94
82,87,94
82,87,94
82,87,95
82,87,95
83,87,95
83,88,95
83,88,96
83,88,96
83,88,96
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,96
83,88,96
83,88,95
83,88,95
83,87,95
82,87,95
82,87,94
82,87,94
82,87,94
82,87,94
82,87,94
82,86,94
82,86,94
82,86,93
81,86,93
81,86,93
81,86,94
81,85,93
81,85,93
81,85,93
80,85,92
80,84,92
80,84,92
80,84,91
80,84,91
79,83,91
79,83,90
79,83,90
79,83,91
78,82,90
78,82,89
78,82,89
78,82,88
77,81,87
77,81,88
77,81,88
76,80,87
76,80,87
76,80,86
75,80,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,84
73,77,83
73,77,82
72,77,82
72,76,82
71,76,82
71,75,81
71,75,81
70,75,80
70,74,80
69,74,80
69,73,79
68,73,79
69,73,79
69,73,79
69,74,80
70,74,80
70,75,81
71,75,81
71,75,81
72,76,82
72,76,82
72,77,82
73,77,83
73,77,83
74,78,83
74,78,84
74,78,84
75,79,85
75,79,85
75,79,85
76,80,86
76,80,86
76,80,87
77,81,87
77,81,88
77,81,88
78,82,88
78,82,88
78,82,89
78,82,89
79,83,89
79,83,90
79,83,90
79,83,91
80,84,91
80,84,92
80,84,92
80,84,92
81,85,92
81,85,92
81,85,93
81,85,93
81,86,93
81,86,93
82,86,94
82,86,94
82,86,94
82,87,94
82,87,94
82,87,94
82,87,95
83,87,95
83,88,94
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,96
83,88,96
83,88,96
83,89,96
83,88,96
83,89,96
83,88,96
83,89,96
83,89,96
83,89,96
83,89,95
83,88,95
83,88,96
83,88,96
83,88,96
83,88,96
83,88,95
83,88,95
83,88,95
83,88,95
83,88,94
83,88,95
83,87,95
82,87,95
82,87,94
82,87,94
82,87,94
82,87,93
82,86,94
82,86,94
82,86,93
81,86,93
81,86,93
81,85,93
81,85,93
81,85,92
80,85,92
80,84,92
80,84,91
80,84,91
80,83,91
79,83,91
79,83,91
79,83,90
78,82,90
78,82,89
78,82,88
78,82,88
77,81,88
77,81,88
77,81,87
76,81,87
76,80,87
76,80,86
75,80,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,83
73,77,82
73,77,83
72,76,82
72,76,82
71,76,82
71,75,81
70,75,81
70,74,80
70,74,80
69,74,80
69,73,79
69,73,79
69,74,80
70,74,80
70,75,80
71,75,81
71,75,81
72,76,82
72,76,82
72,77,82
73,77,83
73,77,83
74,78,83
74,78,84
74,78,84
75,79,85
75,79,85
75,79,86
76,80,86
76,80,87
76,80,87
77,81,87
77,81,88
77,81,88
78,82,88
78,82,89
78,82,89
78,82,90
79,83,90
79,83,90
79,83,91
79,83,91
80,84,91
80,84,91
80,84,92
80,85,92
81,85,92
81,85,93
81,85,93
81,86,93
81,86,93
82,86,94
82,86,94
82,87,94
82,87,94
82,87,94
82,87,95
82,87,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,95
83,88,96
83,88,96
83,89,96
83,89,96
83,89,96
84,89,96
84,89,96
84,89,96
84,89,96
84,89,97
84,89,97
84,89,97
84,89,96
84,89,96
84,89,96
84,89,96
84,89,96
84,89,96
84,89,96
84,89,96
83,89,96
83,89,96
83,88,96
83,88,96
83,88,96
83,88,95
83,88,95
83,88,96
83,88,95
83,87,95
82,87,95
82,87,94
82,87,94
82,87,94
82,86,94
82,86,94
82,86,93
81,86,93
81,85,93
81,85,93
81,85,92
81,85,92
80,84,92
80,84,92
80,84,91
80,84,91
79,83,91
79,83,90
79,83,90
79,83,90
78,82,89
78,82,89
78,82,89
77,81,88
77,81,88
77,81,87
76,81,87
76,80,87
76,80,86
75,80,86
75,79,85
75,79,85
74,79,84
74,78,84
74,78,84
73,78,83
73,77,83
72,77,83
72,76,82
72,76,82
71,76,81
71,75,81
70,75,81
70,74,80
70,74,80
69,74,79
69,74,80
70,74,80
70,75,80
71,75,81
71,75,81
71,76,82
72,76,82
72,77,82
73,77,83
73,77,83
73,78,83
74,78,84
74,78,85
75,79,85
75,79,85
75,79,86
76,80,87
76,80,87
76,80,87
77,81,87
77,81,88
77,81,88
78,82,88
78,82,89
78,82,89
78,83,90
79,83,90
79,83,90
79,83,91
